semilla,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,escasez,decidio,sin_decision
1492,18,monjes,66,64,1,153,212,0,1,0
1492,19,monjes,69,64,1,85,212,0,1,0
1492,20,monjes,69,64,1,135,212,0,1,0
1492,21,monjes,69,64,1,113,211,0,1,0
1492,22,monjes,69,64,1,178,212,0,1,0
1492,23,monjes,72,60,1,101,190,0,1,0
1492,24,monjes,72,60,1,130,190,0,1,0
1492,25,monjes,166,66,2,85,188,0,1,0
1492,26,monjes,167,70,2,80,180,0,1,0
1492,27,monjes,167,74,2,72,172,0,1,0
1492,28,monjes,168,78,2,71,166,0,1,0
1492,29,monjes,172,82,2,67,177,0,1,0
1492,30,monjes,173,86,2,83,188,0,1,0
1492,31,monjes,174,90,2,70,195,0,1,0
1492,32,monjes,176,89,2,80,200,0,1,0
1492,33,monjes,177,94,2,76,208,0,1,0
1492,34,monjes,178,99,2,78,205,0,1,0
1492,35,monjes,283,107,3,102,242,0,1,0
1492,36,monjes,283,109,3,119,243,0,1,0
1492,37,monjes,283,106,3,153,266,0,1,0
1492,38,monjes,283,108,3,242,300,0,1,0
1492,39,monjes,284,110,3,324,334,0,1,0
1492,40,monjes,284,112,3,411,371,0,1,0
1492,41,monjes,284,114,3,453,366,0,1,0
1492,42,monjes,288,116,3,507,325,0,1,0
1492,43,monjes,309,124,4,626,365,0,1,0
1492,44,monjes,313,127,4,641,359,0,1,0
1492,45,monjes,313,125,4,695,312,0,1,0
1492,46,monjes,313,128,4,784,315,0,1,0
1492,47,monjes,345,173,5,865,288,0,1,0
1492,48,monjes,347,183,5,916,212,0,1,0
1492,49,monjes,348,188,5,819,189,0,1,0
1492,50,monjes,377,233,6,795,198,0,1,0
1492,51,monjes,377,233,6,702,196,0,1,0
1492,52,monjes,379,228,6,567,188,0,1,0
1492,53,monjes,381,235,6,437,165,0,1,0
1492,54,monjes,382,242,6,369,192,0,1,0
1492,55,monjes,408,255,7,327,268,0,1,0
1492,56,monjes,409,263,7,306,266,0,1,0
1492,57,monjes,411,270,7,389,246,0,1,0
1492,58,monjes,412,276,7,468,239,0,1,0
1492,59,monjes,416,282,7,553,330,0,1,0
1492,60,monjes,417,288,7,581,417,0,1,0
1492,61,monjes,418,294,7,665,498,0,1,0
1492,62,monjes,420,300,7,754,575,0,1,0
1492,63,monjes,420,304,7,836,647,0,1,0
1492,64,monjes,421,308,7,873,715,0,1,0
1492,65,monjes,422,312,7,953,702,0,1,0
1492,66,monjes,423,316,7,1039,685,0,1,0
1492,67,monjes,423,315,7,1130,666,0,1,0
1492,68,monjes,427,320,7,1166,654,0,1,0
1492,69,monjes,449,331,8,1257,641,0,1,0
1492,70,monjes,450,337,8,1283,616,0,1,0
1492,71,monjes,450,337,8,1364,550,0,1,0
1492,72,monjes,450,337,8,1444,484,0,1,0
1492,73,monjes,450,337,8,1516,424,0,1,0
1492,74,monjes,450,337,8,1543,368,0,1,0
1492,75,monjes,449,332,8,1613,308,0,1,0
1492,76,monjes,452,332,8,1688,258,0,1,0
1492,77,monjes,453,338,8,1768,233,0,1,0
1492,78,monjes,454,344,8,1796,210,0,1,0
1492,79,monjes,456,350,8,1730,168,0,1,0
1492,80,monjes,478,362,9,1725,225,0,1,0
1492,81,monjes,482,369,9,1577,215,0,1,0
1492,82,monjes,483,371,9,1598,159,0,1,0
1492,83,monjes,484,378,9,1541,285,0,1,0
1492,84,monjes,517,441,10,1580,378,0,1,0
1492,85,monjes,518,449,10,1659,442,0,1,0
1492,86,monjes,520,456,10,1693,505,0,1,0
1492,87,monjes,521,462,10,1770,565,0,1,0
1492,88,monjes,522,468,10,1852,628,0,1,0
1492,89,monjes,523,474,10,1928,597,0,1,0
1492,90,monjes,525,480,10,1960,567,0,1,0
1492,91,monjes,529,486,10,2048,536,0,1,0
1492,92,monjes,530,493,10,2131,505,0,1,0
1492,93,monjes,532,500,10,2219,474,0,1,0
1492,94,monjes,533,505,10,2250,442,0,1,0
1492,95,monjes,533,505,10,2338,355,0,1,0
1492,96,monjes,533,505,10,2425,270,0,1,0
1492,97,monjes,533,505,10,2504,190,0,1,0
1492,98,monjes,533,505,10,2418,144,0,1,0
1492,99,monjes,533,505,10,2329,112,0,1,0
1492,100,monjes,533,505,10,2249,80,0,1,0
1492,101,monjes,533,505,10,2166,79,0,1,0
1492,102,monjes,533,505,10,2024,89,0,1,0
1492,103,monjes,533,507,10,1956,97,0,1,0
1492,104,monjes,534,512,10,1885,121,0,1,0
1492,105,monjes,535,517,10,1811,142,0,1,0
1492,106,monjes,536,522,10,1686,161,0,1,0
1492,107,monjes,537,527,10,1616,317,0,1,0
1492,108,monjes,538,532,10,1664,434,0,1,0
1492,109,monjes,539,538,10,1756,533,0,1,0
1492,110,monjes,540,544,10,1803,627,0,1,0
1492,111,monjes,541,548,10,1893,715,0,1,0
1492,112,monjes,542,552,10,1988,799,0,1,0
1492,113,monjes,543,556,10,2076,770,0,1,0
1492,114,monjes,547,560,10,2121,741,0,1,0
1492,115,monjes,547,564,10,2221,713,0,1,0
1492,116,monjes,569,574,11,2313,685,0,1,0
1492,117,monjes,573,579,11,2340,656,0,1,0
1492,118,monjes,573,579,11,2423,623,0,1,0
1492,119,monjes,573,579,11,2512,532,0,1,0
1492,120,monjes,573,579,11,2600,445,0,1,0
1492,121,monjes,573,579,11,2630,361,0,1,0
1492,122,monjes,573,579,11,2685,240,0,1,0
1492,123,monjes,573,579,11,2763,164,0,1,0
1492,124,monjes,603,629,12,2726,121,0,1,0
1492,125,monjes,604,634,12,2601,80,0,1,0
1492,126,monjes,603,629,12,2473,71,0,1,0
1492,127,monjes,631,669,13,2392,80,0,1,0
1492,128,monjes,631,669,13,2300,79,0,1,0
1492,129,monjes,631,669,13,2175,76,0,1,0
1492,130,monjes,631,669,13,2097,80,0,1,0
1492,131,monjes,633,676,13,2016,247,0,1,0
1492,132,monjes,634,683,13,2031,340,0,1,0
1492,133,monjes,637,695,13,2061,456,0,1,0
1492,134,monjes,664,733,14,2147,563,0,1,0
1492,135,monjes,666,741,14,2177,625,0,1,0
1492,136,monjes,668,754,14,2209,723,0,1,0
1492,137,monjes,701,816,15,2298,694,0,1,0
1492,138,monjes,702,824,15,2337,613,0,1,0
1492,139,monjes,707,832,15,2373,569,0,1,0
1492,140,monjes,739,893,16,2454,539,0,1,0
1492,141,monjes,741,902,16,2496,459,0,1,0
1492,142,monjes,743,911,16,2536,415,0,1,0
1492,143,monjes,769,941,17,2619,285,0,1,0
1492,144,monjes,769,941,17,2693,156,0,1,0
1492,145,monjes,769,941,17,2592,64,0,1,0
1492,146,monjes,769,946,17,2507,13,1,1,0
1492,147,monjes,768,946,17,2419,13,1,1,0
1492,148,monjes,763,928,17,2328,13,1,1,0
1492,149,monjes,759,910,17,2173,13,1,1,0
1492,150,monjes,754,892,17,2086,13,1,1,0
1492,151,monjes,749,874,17,1996,13,1,1,0
1492,152,monjes,745,856,17,1903,13,1,1,0
1492,153,monjes,740,838,17,1806,13,1,1,0
1492,154,monjes,736,820,17,1708,13,1,1,0
1492,155,monjes,742,852,17,1591,185,0,1,0
1492,156,monjes,748,881,17,1447,338,0,1,0
1492,157,monjes,755,915,17,1455,464,0,1,0
1492,158,monjes,760,940,17,1528,565,0,1,0
1492,159,monjes,762,953,17,1605,660,0,1,0
1492,160,monjes,765,965,17,1637,739,0,1,0
1492,161,monjes,765,965,17,1702,624,0,1,0
1492,162,monjes,765,965,17,1785,512,0,1,0
1492,163,monjes,768,965,17,1849,414,0,1,0
1492,164,monjes,788,969,18,1930,318,0,1,0
1492,165,monjes,788,969,18,1978,194,0,1,0
1492,166,monjes,788,966,18,1878,140,0,1,0
1492,167,monjes,823,1041,19,1786,57,0,1,0
1492,168,monjes,822,1041,19,1697,11,1,1,0
1492,169,monjes,821,1041,19,1605,11,1,1,0
1492,170,monjes,815,1019,19,1511,13,1,1,0
1492,171,monjes,810,999,19,1411,13,1,1,0
1492,172,monjes,805,979,19,1309,13,1,1,0
1492,173,monjes,800,959,19,1203,13,1,1,0
1492,174,monjes,795,939,19,1100,13,1,1,0
1492,175,monjes,791,920,19,1003,13,1,1,0
1492,176,monjes,786,901,19,906,13,1,1,0
1492,177,monjes,781,882,19,806,13,1,1,0
1492,178,monjes,776,863,19,703,13,1,1,0
1492,179,monjes,783,897,19,515,210,0,1,0
1492,180,monjes,790,931,19,366,367,0,1,0
1492,181,monjes,797,965,19,416,526,0,1,0
1492,182,monjes,804,1001,19,451,655,0,1,0
1492,183,monjes,809,1028,19,515,771,0,1,0
1492,184,monjes,812,1042,19,535,906,0,1,0
1492,185,monjes,815,1055,19,611,868,0,1,0
1492,186,monjes,817,1066,19,681,831,0,1,0
1492,187,monjes,822,1077,19,757,794,0,1,0
1492,188,monjes,824,1088,19,791,756,0,1,0
1492,189,monjes,826,1098,19,839,678,0,1,0
1492,190,monjes,827,1104,19,923,640,0,1,0
1492,191,monjes,853,1134,20,1002,482,0,1,0
1492,192,monjes,854,1138,20,1060,327,0,1,0
1492,193,monjes,853,1134,20,1075,171,0,1,0
1492,194,monjes,853,1134,20,1012,54,0,1,0
1492,195,monjes,852,1134,20,929,13,1,1,0
1492,196,monjes,851,1134,20,843,13,1,1,0
1492,197,monjes,846,1111,20,705,13,1,1,0
1492,198,monjes,840,1088,20,604,13,1,1,0
1492,199,monjes,861,1092,21,496,15,0,1,0
1492,200,monjes,860,1092,21,388,13,1,1,0
1492,1,salineros,30,36,1,19,69,0,1,0
1492,2,salineros,30,36,1,18,67,0,1,0
1492,3,salineros,30,36,1,17,65,0,1,1
1492,4,salineros,30,36,1,16,63,0,1,1
1492,5,salineros,30,37,1,15,64,0,1,1
1492,6,salineros,30,38,1,17,67,0,1,1
1492,7,salineros,95,39,1,19,70,0,1,1
1492,8,salineros,96,40,1,21,73,0,1,1
1492,9,salineros,95,37,1,5,65,0,1,0
1492,10,salineros,95,38,1,7,36,0,1,0
1492,11,salineros,95,39,1,9,52,0,1,1
1492,12,salineros,96,40,1,11,68,0,1,1
1492,13,salineros,109,42,1,15,83,0,1,1
1492,14,salineros,109,44,1,19,98,0,1,0
1492,15,salineros,110,46,1,23,112,0,1,1
1492,16,salineros,109,44,1,7,108,0,1,0
1492,17,salineros,110,46,1,11,110,0,1,1
1492,18,salineros,110,48,1,15,112,0,1,1
1492,19,salineros,114,50,1,19,113,0,1,1
1492,20,salineros,114,50,1,0,114,0,1,0
1492,21,salineros,114,50,1,6,113,0,1,0
1492,22,salineros,114,52,1,12,117,0,1,1
1492,23,salineros,114,52,1,18,113,0,1,1
1492,24,salineros,117,52,1,19,109,0,1,1
1492,25,salineros,117,52,1,0,105,0,1,0
1492,26,salineros,117,52,1,1,99,0,1,0
1492,27,salineros,117,52,1,2,93,0,1,1
1492,28,salineros,120,52,1,3,87,0,1,1
1492,29,salineros,120,52,1,4,84,0,1,0
1492,30,salineros,120,52,1,18,83,0,1,0
1492,31,salineros,120,52,1,388,79,0,1,0
1492,32,salineros,123,50,1,771,68,0,1,0
1492,33,salineros,123,50,1,1124,68,0,1,0
1492,34,salineros,123,50,1,1460,65,0,1,0
1492,35,salineros,126,52,1,1800,78,0,1,0
1492,36,salineros,126,54,1,2173,90,0,1,0
1492,37,salineros,127,56,1,2579,102,0,1,0
1492,38,salineros,127,58,1,2884,113,0,1,0
1492,39,salineros,128,60,1,3272,124,0,1,0
1492,40,salineros,128,60,1,3615,102,0,1,0
1492,41,salineros,128,60,1,3992,103,0,1,0
1492,42,salineros,131,60,1,4351,104,0,1,0
1492,43,salineros,131,60,1,4710,105,0,1,0
1492,44,salineros,131,60,1,4981,106,0,1,0
1492,45,salineros,131,60,1,5252,107,0,1,0
1492,46,salineros,131,60,1,5258,108,0,1,0
1492,47,salineros,134,60,1,5291,102,0,1,0
1492,48,salineros,134,60,1,5344,96,0,1,0
1492,49,salineros,134,60,1,5343,50,0,1,0
1492,50,salineros,134,60,1,5325,44,0,1,0
1492,51,salineros,185,115,2,5370,51,0,1,0
1492,52,salineros,185,115,2,5420,45,0,1,0
1492,53,salineros,185,115,2,5393,40,0,1,0
1492,54,salineros,185,115,2,5434,33,0,1,0
1492,55,salineros,185,115,2,5454,46,0,1,0
1492,56,salineros,185,115,2,5475,57,0,1,0
1492,57,salineros,185,117,2,5438,74,0,1,0
1492,58,salineros,185,119,2,5483,83,0,1,0
1492,59,salineros,186,120,2,5505,133,0,1,0
1492,60,salineros,186,120,2,5539,184,0,1,0
1492,61,salineros,186,120,2,5614,235,0,1,0
1492,62,salineros,186,120,2,5822,260,0,1,0
1492,63,salineros,186,120,2,6027,298,0,1,0
1492,64,salineros,189,120,2,6177,336,0,1,0
1492,65,salineros,189,120,2,6332,348,0,1,0
1492,66,salineros,189,120,2,6269,360,0,1,0
1492,67,salineros,192,120,2,6171,332,0,1,0
1492,68,salineros,192,120,2,6099,344,0,1,0
1492,69,salineros,259,205,3,5986,356,0,1,0
1492,70,salineros,259,205,3,5866,342,0,1,0
1492,71,salineros,259,205,3,5802,316,0,1,0
1492,72,salineros,259,205,3,5731,287,0,1,0
1492,73,salineros,259,205,3,5658,279,0,1,0
1492,74,salineros,259,205,3,5502,224,0,1,0
1492,75,salineros,259,205,3,5436,222,0,1,0
1492,76,salineros,289,255,4,5375,231,0,1,0
1492,77,salineros,290,260,4,5302,250,0,1,0
1492,78,salineros,291,265,4,5192,274,0,1,0
1492,79,salineros,295,270,4,5137,307,0,1,0
1492,80,salineros,296,275,4,5087,339,0,1,0
1492,81,salineros,297,280,4,5036,370,0,1,0
1492,82,salineros,297,283,4,4938,399,0,1,0
1492,83,salineros,299,290,4,4888,491,0,1,0
1492,84,salineros,300,295,4,4834,562,0,1,0
1492,85,salineros,300,299,4,4780,623,0,1,0
1492,86,salineros,301,300,4,4671,683,0,1,0
1492,87,salineros,301,303,4,4622,738,0,1,0
1492,88,salineros,302,306,4,4568,794,0,1,0
1492,89,salineros,302,309,4,4523,810,0,1,0
1492,90,salineros,303,312,4,4423,825,0,1,0
1492,91,salineros,304,315,4,4343,799,0,1,0
1492,92,salineros,304,318,4,4304,813,0,1,0
1492,93,salineros,348,438,5,4262,826,0,1,0
1492,94,salineros,348,438,5,4188,748,0,1,0
1492,95,salineros,351,438,5,4102,700,0,1,0
1492,96,salineros,382,493,6,4058,652,0,1,0
1492,97,salineros,382,493,6,3963,555,0,1,0
1492,98,salineros,382,493,6,3856,522,0,1,0
1492,99,salineros,410,533,7,3793,487,0,1,0
1492,100,salineros,410,533,7,3712,412,0,1,0
1492,101,salineros,410,533,7,3604,395,0,1,0
1492,102,salineros,438,573,8,3570,380,0,1,0
1492,103,salineros,438,573,8,3473,334,0,1,0
1492,104,salineros,438,573,8,3379,324,0,1,0
1492,105,salineros,465,608,9,3323,324,0,1,0
1492,106,salineros,465,608,9,3262,323,0,1,0
1492,107,salineros,467,618,9,3169,439,0,1,0
1492,108,salineros,469,629,9,3120,574,0,1,0
1492,109,salineros,471,639,9,3079,704,0,1,0
1492,110,salineros,476,645,9,3048,839,0,1,0
1492,111,salineros,477,650,9,2950,996,0,1,0
1492,112,salineros,478,656,9,2991,1105,0,1,0
1492,113,salineros,480,669,9,2916,1130,0,1,0
1492,114,salineros,510,718,10,2880,1164,0,1,0
1492,115,salineros,513,732,10,2824,1183,0,1,0
1492,116,salineros,516,746,10,2727,1194,0,1,0
1492,117,salineros,519,762,10,2686,1207,0,1,0
1492,118,salineros,522,778,10,2778,1212,0,1,0
1492,119,salineros,522,778,10,2829,1155,0,1,0
1492,120,salineros,522,778,10,2712,1098,0,1,0
1492,121,salineros,522,778,10,2648,1027,0,1,0
1492,122,salineros,522,778,10,2607,996,0,1,0
1492,123,salineros,548,808,11,2575,960,0,1,0
1492,124,salineros,551,808,11,2528,919,0,1,0
1492,125,salineros,551,808,11,2439,909,0,1,0
1492,126,salineros,551,808,11,2399,899,0,1,0
1492,127,salineros,551,808,11,2357,889,0,1,0
1492,128,salineros,551,808,11,2318,877,0,1,0
1492,129,salineros,551,808,11,2237,869,0,1,0
1492,130,salineros,551,808,11,2199,861,0,1,0
1492,131,salineros,555,826,11,2169,981,0,1,0
1492,132,salineros,558,843,11,2122,1094,0,1,0
1492,133,salineros,561,858,11,2364,1202,0,1,0
1492,134,salineros,564,871,11,2321,1322,0,1,0
1492,135,salineros,566,883,11,2422,1437,0,1,0
1492,136,salineros,569,897,11,2488,1518,0,1,0
1492,137,salineros,569,897,11,2504,1513,0,1,1
1492,138,salineros,569,897,11,2540,1468,0,1,0
1492,139,salineros,569,897,11,2606,1461,0,1,0
1492,140,salineros,601,942,12,2672,1456,0,1,0
1492,141,salineros,601,942,12,2736,1438,0,1,0
1492,142,salineros,601,942,12,2750,1414,0,1,0
1492,143,salineros,601,942,12,2694,1329,0,1,0
1492,144,salineros,601,942,12,2665,1270,0,1,0
1492,145,salineros,601,942,12,2619,1206,0,1,0
1492,146,salineros,601,942,12,2542,1142,0,1,0
1492,147,salineros,601,942,12,2508,1081,0,1,0
1492,148,salineros,601,942,12,2482,1024,0,1,0
1492,149,salineros,601,942,12,2449,1005,0,1,0
1492,150,salineros,601,942,12,2380,986,0,1,0
1492,151,salineros,601,942,12,2356,967,0,1,0
1492,152,salineros,601,942,12,2340,948,0,1,0
1492,153,salineros,601,942,12,2287,887,0,1,0
1492,154,salineros,604,942,12,2213,855,0,1,0
1492,155,salineros,635,998,13,2199,957,0,1,0
1492,156,salineros,638,1013,13,2166,1068,0,1,0
1492,157,salineros,641,1026,13,2407,1175,0,1,0
1492,158,salineros,643,1039,13,2381,1279,0,1,0
1492,159,salineros,646,1054,13,2342,1380,0,1,0
1492,160,salineros,649,1069,13,2325,1477,0,1,0
1492,161,salineros,649,1069,13,2251,1481,0,1,0
1492,162,salineros,649,1069,13,2235,1481,0,1,0
1492,163,salineros,649,1069,13,2212,1485,0,1,0
1492,164,salineros,649,1069,13,2191,1489,0,1,0
1492,165,salineros,649,1069,13,2121,1491,0,1,0
1492,166,salineros,649,1069,13,2109,1504,0,1,0
1492,167,salineros,652,1069,13,2075,1435,0,1,0
1492,168,salineros,652,1069,13,2057,1364,0,1,0
1492,169,salineros,652,1069,13,1983,1297,0,1,0
1492,170,salineros,652,1069,13,1966,1239,0,1,0
1492,171,salineros,652,1069,13,1942,1178,0,1,0
1492,172,salineros,652,1069,13,1911,1120,0,1,0
1492,173,salineros,652,1069,13,1839,1096,0,1,0
1492,174,salineros,652,1069,13,1820,1073,0,1,0
1492,175,salineros,652,1069,13,1817,1036,0,1,0
1492,176,salineros,652,1069,13,1811,999,0,1,0
1492,177,salineros,652,1069,13,1745,975,0,1,0
1492,178,salineros,655,1069,13,1736,954,0,1,0
1492,179,salineros,659,1087,13,1690,1047,0,1,0
1492,180,salineros,662,1102,13,1684,1174,0,1,0
1492,181,salineros,691,1149,14,1958,1286,0,1,0
1492,182,salineros,695,1166,14,1928,1386,0,1,0
1492,183,salineros,698,1181,14,2244,1493,0,1,0
1492,184,salineros,701,1196,14,2229,1604,0,1,0
1492,185,salineros,701,1196,14,2174,1598,0,1,0
1492,186,salineros,701,1196,14,2162,1592,0,1,0
1492,187,salineros,701,1196,14,2133,1586,0,1,0
1492,188,salineros,701,1196,14,2122,1578,0,1,0
1492,189,salineros,701,1196,14,2055,1579,0,1,0
1492,190,salineros,701,1196,14,2046,1580,0,1,0
1492,191,salineros,701,1196,14,2030,1500,0,1,0
1492,192,salineros,701,1196,14,2006,1420,0,1,0
1492,193,salineros,701,1196,14,1935,1330,0,1,0
1492,194,salineros,701,1196,14,1923,1244,0,1,0
1492,195,salineros,701,1196,14,1904,1166,0,1,0
1492,196,salineros,701,1196,14,1893,1088,0,1,0
1492,197,salineros,701,1196,14,1825,1056,0,1,0
1492,198,salineros,701,1196,14,1820,1024,0,1,0
1492,199,salineros,701,1196,14,1808,991,0,1,0
1492,200,salineros,701,1196,14,1804,960,0,1,0
1492-2,1,arrieros,44,106,1,46,63,0,1,0
1492-2,2,arrieros,44,106,1,52,51,0,1,0
1492-2,3,arrieros,44,106,1,58,40,0,1,1
1492-2,4,arrieros,44,106,1,64,29,0,1,1
1492-2,5,arrieros,44,106,1,70,24,0,1,1
1492-2,6,arrieros,44,106,1,84,22,0,1,0
1492-2,7,arrieros,44,106,1,109,21,0,1,0
1492-2,8,arrieros,44,106,1,94,21,0,1,0
1492-2,9,arrieros,44,106,1,104,24,0,1,0
1492-2,10,arrieros,44,106,1,101,25,0,1,0
1492-2,11,arrieros,44,106,1,102,50,0,1,0
1492-2,12,arrieros,44,106,1,99,72,0,1,0
1492-2,13,arrieros,43,102,1,88,89,0,1,0
1492-2,14,arrieros,42,98,1,84,71,0,1,0
1492-2,15,arrieros,41,94,1,81,89,0,1,0
1492-2,16,arrieros,41,90,1,80,71,0,1,0
1492-2,17,arrieros,53,86,1,77,72,0,1,0
1492-2,18,arrieros,53,86,1,86,80,0,1,0
1492-2,19,arrieros,71,89,1,93,85,0,1,0
1492-2,20,arrieros,71,89,1,90,92,0,1,0
1492-2,21,arrieros,74,89,1,94,99,0,1,0
1492-2,22,arrieros,74,89,1,91,106,0,1,0
1492-2,23,arrieros,74,89,1,95,101,0,1,0
1492-2,24,arrieros,77,89,1,84,97,0,1,0
1492-2,25,arrieros,77,89,1,89,93,0,1,0
1492-2,26,arrieros,80,89,1,81,88,0,1,0
1492-2,27,arrieros,80,89,1,83,84,0,1,0
1492-2,28,arrieros,80,89,1,82,79,0,1,0
1492-2,29,arrieros,83,89,1,84,80,0,1,0
1492-2,30,arrieros,83,89,1,90,81,0,1,0
1492-2,31,arrieros,83,89,1,88,82,0,1,0
1492-2,32,arrieros,86,89,1,91,84,0,1,0
1492-2,33,arrieros,86,89,1,89,86,0,1,0
1492-2,34,arrieros,86,89,1,92,88,0,1,0
1492-2,35,arrieros,89,89,1,92,113,0,1,0
1492-2,36,arrieros,89,89,1,95,137,0,1,0
1492-2,37,arrieros,89,89,1,95,160,0,1,0
1492-2,38,arrieros,89,89,1,98,182,0,1,0
1492-2,39,arrieros,89,89,1,96,200,0,1,0
1492-2,40,arrieros,89,89,1,93,217,0,1,0
1492-2,41,arrieros,89,89,1,91,216,0,1,0
1492-2,42,arrieros,89,89,1,94,216,0,1,0
1492-2,43,arrieros,92,89,1,92,216,0,1,0
1492-2,44,arrieros,92,89,1,95,178,0,1,0
1492-2,45,arrieros,92,89,1,93,179,0,1,0
1492-2,46,arrieros,92,89,1,95,180,0,1,0
1492-2,47,arrieros,92,89,1,93,169,0,1,0
1492-2,48,arrieros,92,89,1,87,159,0,1,0
1492-2,49,arrieros,92,89,1,85,149,0,1,0
1492-2,50,arrieros,92,89,1,79,140,0,1,0
1492-2,51,arrieros,92,89,1,84,131,0,1,0
1492-2,52,arrieros,92,89,1,48,84,0,1,0
1492-2,53,arrieros,92,89,1,70,72,0,1,0
1492-2,54,arrieros,137,114,2,80,61,0,1,0
1492-2,55,arrieros,140,114,2,67,56,0,1,0
1492-2,56,arrieros,140,114,2,84,50,0,1,0
1492-2,57,arrieros,140,114,2,71,48,0,1,0
1492-2,58,arrieros,144,115,2,79,47,0,1,0
1492-2,59,arrieros,144,116,2,78,73,0,1,0
1492-2,60,arrieros,144,117,2,78,98,0,1,0
1492-2,61,arrieros,144,118,2,77,122,0,1,0
1492-2,62,arrieros,144,119,2,77,146,0,1,0
1492-2,63,arrieros,145,120,2,81,168,0,1,0
1492-2,64,arrieros,145,121,2,81,188,0,1,0
1492-2,65,arrieros,145,122,2,82,194,0,1,0
1492-2,66,arrieros,145,123,2,51,160,0,1,0
1492-2,67,arrieros,145,124,2,73,154,0,1,0
1492-2,68,arrieros,203,161,3,73,159,0,1,0
1492-2,69,arrieros,206,163,3,74,156,0,1,0
1492-2,70,arrieros,207,165,3,74,143,0,1,0
1492-2,71,arrieros,207,165,3,75,120,0,1,0
1492-2,72,arrieros,207,165,3,57,94,0,1,0
1492-2,73,arrieros,210,165,3,65,71,0,1,0
1492-2,74,arrieros,210,165,3,67,48,0,1,0
1492-2,75,arrieros,213,165,3,69,31,0,1,1
1492-2,76,arrieros,213,165,3,71,15,0,1,0
1492-2,77,arrieros,213,165,3,62,7,0,1,0
1492-2,78,arrieros,212,165,3,79,1,1,1,0
1492-2,79,arrieros,211,165,3,70,0,1,1,0
1492-2,80,arrieros,209,161,3,77,2,1,1,0
1492-2,81,arrieros,207,157,3,76,1,1,1,0
1492-2,82,arrieros,205,153,3,77,1,1,1,0
1492-2,83,arrieros,205,153,3,76,28,0,1,0
1492-2,84,arrieros,206,159,3,77,54,0,1,0
1492-2,85,arrieros,207,163,3,76,78,0,1,0
1492-2,86,arrieros,208,165,3,77,100,0,1,0
1492-2,87,arrieros,208,167,3,76,106,0,1,0
1492-2,88,arrieros,208,169,3,77,128,0,1,0
1492-2,89,arrieros,209,171,3,76,124,0,1,0
1492-2,90,arrieros,213,175,3,77,121,0,1,0
1492-2,91,arrieros,213,175,3,76,118,0,1,0
1492-2,92,arrieros,216,179,3,77,116,0,1,0
1492-2,93,arrieros,216,179,3,76,113,0,1,0
1492-2,94,arrieros,216,179,3,80,110,0,1,0
1492-2,95,arrieros,216,179,3,82,89,0,1,0
1492-2,96,arrieros,216,179,3,75,70,0,1,0
1492-2,97,arrieros,216,179,3,77,51,0,1,0
1492-2,98,arrieros,216,179,3,73,32,0,1,0
1492-2,99,arrieros,216,179,3,65,14,0,1,0
1492-2,100,arrieros,215,179,3,76,1,1,1,0
1492-2,101,arrieros,214,179,3,67,0,1,1,0
1492-2,102,arrieros,213,175,3,89,1,1,1,0
1492-2,103,arrieros,213,175,3,75,0,0,1,0
1492-2,104,arrieros,212,175,3,85,3,1,1,0
1492-2,105,arrieros,212,175,3,81,3,0,1,0
1492-2,106,arrieros,212,175,3,84,4,0,1,0
1492-2,107,arrieros,213,181,3,84,43,0,1,0
1492-2,108,arrieros,214,185,3,83,79,0,1,0
1492-2,109,arrieros,214,189,3,83,113,0,1,0
1492-2,110,arrieros,215,193,3,88,129,0,1,0
1492-2,111,arrieros,216,197,3,90,159,0,1,0
1492-2,112,arrieros,217,201,3,88,188,0,1,0
1492-2,113,arrieros,218,205,3,90,186,0,1,0
1492-2,114,arrieros,221,205,3,78,183,0,1,0
1492-2,115,arrieros,221,208,3,90,178,0,1,0
1492-2,116,arrieros,221,209,3,86,181,0,1,0
1492-2,117,arrieros,224,209,3,92,185,0,1,0
1492-2,118,arrieros,224,209,3,91,188,0,1,0
1492-2,119,arrieros,224,209,3,94,168,0,1,0
1492-2,120,arrieros,224,209,3,85,148,0,1,0
1492-2,121,arrieros,224,209,3,89,129,0,1,0
1492-2,122,arrieros,224,209,3,83,110,0,1,0
1492-2,123,arrieros,224,209,3,84,93,0,1,0
1492-2,124,arrieros,224,209,3,85,75,0,1,0
1492-2,125,arrieros,224,209,3,72,70,0,1,0
1492-2,126,arrieros,224,209,3,91,63,0,1,0
1492-2,127,arrieros,224,209,3,84,63,0,1,0
1492-2,128,arrieros,224,209,3,63,27,0,1,0
1492-2,129,arrieros,224,209,3,92,29,0,1,0
1492-2,130,arrieros,254,259,4,81,29,0,1,0
1492-2,131,arrieros,255,261,4,91,74,0,1,0
1492-2,132,arrieros,255,263,4,87,115,0,1,0
1492-2,133,arrieros,256,265,4,90,153,0,1,0
1492-2,134,arrieros,256,267,4,89,174,0,1,0
1492-2,135,arrieros,256,269,4,89,211,0,1,0
1492-2,136,arrieros,256,269,4,90,245,0,1,0
1492-2,137,arrieros,256,269,4,90,240,0,1,0
1492-2,138,arrieros,256,269,4,91,235,0,1,0
1492-2,139,arrieros,259,269,4,91,230,0,1,0
1492-2,140,arrieros,259,269,4,88,225,0,1,0
1492-2,141,arrieros,262,269,4,88,220,0,1,0
