casa,metrica,valor
salineros,producido_pan,19689
salineros,producido_piedra,0
salineros,producido_sal,2027
salineros,pueblasFundadas,0
salineros,puesto,4
salineros,trashumancias,0
salineros,turnosConEscasez,8
salineros,turnosDeDecision,200
salineros,turnosSinOrdenes,6
salineros,vendido_hierro,0
salineros,vendido_lana,0
salineros,vendido_madera,0
salineros,vendido_maravedis,0
salineros,vendido_pan,357
salineros,vendido_piedra,0
salineros,vendido_sal,457
salineros,ventasFuera,0
salineros,ventasSinCompra,743
salineros,volumenComerciado,1899
salineros,volumenEnRuta,0
salineros,prestigio_sobre_mediana_mil,1460
salineros,prestigio_entrando_cada_seis,351
partida,mediana_de_prestigio,322
partida,precios_pegados,0
partida,comarcas_tocadas,219
partida,racha_de_precio_maxima,0
partida,criterios_cumplen,112
partida,criterios_incumplen,45
partida,criterios_no_evaluables,0
